subject,trial_index,trialIndex,sentence,image,trialType,isMatch,rt_sent,rt_img,hit,list,time_elapsed,correct_response,response
56rra0pc,99,104,"<div style=""font-size: 30px;"">There was a deck in the boardgame.</div>","<img src=""Images/church.jpg""/>",filler,,54441,1531,true,list_1,610344,n,n
56rra0pc,102,93,"<div style=""font-size: 30px;"">There was a goat in the distance.</div>","<img src=""Images/dandelion.jpg""/>",filler,,1721,556,true,list_1,613377,n,n
56rra0pc,105,18,"<div style=""font-size: 30px;"">There was cheesecake for the party.</div>","<img src=""Images/cheesecakeslice.jpg""/>",experimental,n,1010,468,true,list_1,615608,y,y
56rra0pc,108,87,"<div style=""font-size: 30px;"">There was a blueberry in the cereal.</div>","<img src=""Images/cushion.jpg""/>",filler,,1098,939,true,list_1,618401,n,n
56rra0pc,111,46,"<div style=""font-size: 30px;"">There was a newspaper on the rack.</div>","<img src=""Images/newspaper.jpg""/>",experimental,n,2211,706,false,list_1,622074,y,n
56rra0pc,114,57,"<div style=""font-size: 30px;"">There was chicken in the oven.</div>","<img src=""Images/chicken.jpg""/>",experimental,n,1041,796,false,list_1,624666,y,n
56rra0pc,117,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,753,901,true,list_1,627074,n,n
56rra0pc,120,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,714,589,true,list_1,629130,n,n
56rra0pc,123,109,"<div style=""font-size: 30px;"">There was a chessboard in the classroom.</div>","<img src=""Images/bridge.jpg""/>",filler,,111553,8477,true,list_1,749915,n,n
56rra0pc,126,49,"<div style=""font-size: 30px;"">There was apple in the salad.</div>","<img src=""Images/apple.jpg""/>",experimental,n,2138,781,true,list_1,753587,y,y
56rra0pc,129,69,"<div style=""font-size: 30px;"">There was a bush in the meadow.</div>","<img src=""Images/hairpin.jpg""/>",filler,,1426,988,true,list_1,756756,n,n
56rra0pc,132,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,1603,947,true,list_1,760059,n,n
56rra0pc,135,67,"<div style=""font-size: 30px;"">There was a hill in the village.</div>","<img src=""Images/scissors.jpg""/>",filler,,1083,1083,true,list_1,762980,n,n
56rra0pc,138,50,"<div style=""font-size: 30px;"">There was pineapple on the skewer.</div>","<img src=""Images/pineapple.jpg""/>",experimental,n,1042,1253,true,list_1,766029,y,y
56rra0pc,141,15,"<div style=""font-size: 30px;"">There was an umbrella in her backpack.</div>","<img src=""Images/umbrellabag.jpg""/>",experimental,y,1546,1084,true,list_1,769413,y,y
56rra0pc,144,54,"<div style=""font-size: 30px;"">There was wheat in the mill.</div>","<img src=""Images/wheat.jpg""/>",experimental,n,897,588,true,list_1,771653,y,y
56rra0pc,147,51,"<div style=""font-size: 30px;"">There was wool in the sweater.</div>","<img src=""Images/woolball.jpg""/>",experimental,n,1251,715,true,list_1,774373,y,y
56rra0pc,150,103,"<div style=""font-size: 30px;"">There was a flower in the vase.</div>","<img src=""Images/squeegee.jpg""/>",filler,,722,901,true,list_1,776750,n,n
56rra0pc,153,59,"<div style=""font-size: 30px;"">There was an egg on the pan.</div>","<img src=""Images/egg.jpg""/>",experimental,n,778,1005,true,list_1,779286,y,y
56rra0pc,156,56,"<div style=""font-size: 30px;"">There was soap in the bath.</div>","<img src=""Images/soapbar.jpg""/>",experimental,n,898,475,true,list_1,781413,y,y
56rra0pc,159,13,"<div style=""font-size: 30px;"">There was a staple in the machine.</div>","<img src=""Images/staplemachine.jpg""/>",experimental,y,1187,508,true,list_1,783863,y,y
56rra0pc,162,112,"<div style=""font-size: 30px;"">There was a mayonnaise in the sandwich.</div>","<img src=""Images/tweezers.jpg""/>",filler,,962,917,true,list_1,786495,n,n
56rra0pc,165,30,"<div style=""font-size: 30px;"">There was a tissue in the box.</div>","<img src=""Images/tissuecrumpled.jpg""/>",experimental,n,1234,908,true,list_1,789391,y,y
56rra0pc,168,117,"<div style=""font-size: 30px;"">There was a pitcher in the bar.</div>","<img src=""Images/spraycan.jpg""/>",filler,,362,780,false,list_1,791287,n,y
56rra0pc,171,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,1099,900,true,list_1,794040,n,n
56rra0pc,174,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,265,1101,true,list_1,796161,n,n
56rra0pc,177,90,"<div style=""font-size: 30px;"">There was raddish in the dish.</div>","<img src=""Images/qtip.jpg""/>",filler,,251,652,true,list_1,797816,n,n
56rra0pc,180,78,"<div style=""font-size: 30px;"">There was fire on campus.</div>","<img src=""Images/papaya.jpg""/>",filler,,2066,749,true,list_1,801384,n,n
56rra0pc,183,32,"<div style=""font-size: 30px;"">There was a match in the ashtray.</div>","<img src=""Images/matchburned.jpg""/>",experimental,y,1483,413,true,list_1,804033,y,y
56rra0pc,186,27,"<div style=""font-size: 30px;"">There was an eagle in the nest.</div>","<img src=""Images/eaglesky.jpg""/>",experimental,n,1035,540,true,list_1,806362,y,y
56rra0pc,189,39,"<div style=""font-size: 30px;"">There was banana on the pancake.</div>","<img src=""Images/bananacut.jpg""/>",experimental,y,1138,636,true,list_1,808890,y,y
56rra0pc,192,45,"<div style=""font-size: 30px;"">There was sugar on the spoon.</div>","<img src=""Images/sugar.jpg""/>",experimental,y,753,563,true,list_1,810962,y,y
56rra0pc,195,37,"<div style=""font-size: 30px;"">There was tinfoil in the garbage.</div>","<img src=""Images/foilcrcumpled.jpg""/>",experimental,y,1043,627,true,list_1,813386,y,y
56rra0pc,198,6,"<div style=""font-size: 30px;"">There was a book on the shelf.</div>","<img src=""Images/book.jpg""/>",experimental,y,298,572,true,list_1,815011,y,y
56rra0pc,201,52,"<div style=""font-size: 30px;"">There was a map on the wall.</div>","<img src=""Images/mapfolded.jpg""/>",experimental,n,321,644,true,list_1,816730,y,y
56rra0pc,204,29,"<div style=""font-size: 30px;"">There was paint in the store.</div>","<img src=""Images/paintstroke.jpg""/>",experimental,n,611,773,true,list_1,818867,y,y
56rra0pc,207,73,"<div style=""font-size: 30px;"">There was a polar bear in the snow.</div>","<img src=""Images/truck.jpg""/>",filler,,874,899,true,list_1,821395,n,n
56rra0pc,210,75,"<div style=""font-size: 30px;"">There was a statue in the park.</div>","<img src=""Images/button.jpg""/>",filler,,795,588,true,list_1,823531,n,n
56rra0pc,213,20,"<div style=""font-size: 30px;"">There was a lobster in the sea.</div>","<img src=""Images/lobstermeat.jpg""/>",experimental,n,786,660,true,list_1,825732,y,y
56rra0pc,216,5,"<div style=""font-size: 30px;"">There was a tomato on the vine.</div>","<img src=""Images/tomato.jpg""/>",experimental,y,851,668,true,list_1,828004,y,y
56rra0pc,219,26,"<div style=""font-size: 30px;"">There was a garbage bag in the cupboard.</div>","<img src=""Images/garbagebagfull.jpg""/>",experimental,n,1002,723,true,list_1,830484,y,y
56rra0pc,222,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,873,779,true,list_1,832893,n,n
56rra0pc,225,84,"<div style=""font-size: 30px;"">There was a surfboard in the river.</div>","<img src=""Images/cookinggrill.jpg""/>",filler,,634,772,true,list_1,835053,n,n
56rra0pc,228,62,"<div style=""font-size: 30px;"">There was a tiger in the steppe.</div>","<img src=""Images/elephant.jpg""/>",filler,,739,811,true,list_1,837357,n,n
56rra0pc,231,92,"<div style=""font-size: 30px;"">There was a wrench in the toolbox.</div>","<img src=""Images/tambourine.jpg""/>",filler,,691,756,true,list_1,839557,n,n
56rra0pc,234,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,578,668,true,list_1,841558,n,n
56rra0pc,237,65,"<div style=""font-size: 30px;"">There was a doll on the bench.</div>","<img src=""Images/crate.jpg""/>",filler,,627,1148,true,list_1,844086,n,n
56rra0pc,240,2,"<div style=""font-size: 30px;"">There was apple pie on the table.</div>","<img src=""Images/applepie.jpg""/>",experimental,y,697,501,true,list_1,846038,y,y
56rra0pc,243,88,"<div style=""font-size: 30px;"">There was a pot on the stove.</div>","<img src=""Images/rose.jpg""/>",filler,,603,797,true,list_1,848190,n,n
56rra0pc,246,19,"<div style=""font-size: 30px;"">There was a swiss knife in his pocket.</div>","<img src=""Images/swissknife.jpg""/>",experimental,n,1059,748,true,list_1,850752,y,y
56rra0pc,249,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,1026,531,true,list_1,853063,n,n
56rra0pc,252,38,"<div style=""font-size: 30px;"">There was carrot in the curry.</div>","<img src=""Images/carrotsliced.jpg""/>",experimental,y,555,755,true,list_1,855127,y,y
56rra0pc,255,33,"<div style=""font-size: 30px;"">There was spaghetti in the bowl.</div>","<img src=""Images/spaghetticooked.jpg""/>",experimental,y,666,628,true,list_1,857176,y,y
56rra0pc,258,72,"<div style=""font-size: 30px;"">There was a pencil in the cup.</div>","<img src=""Images/hairdryer.jpg""/>",filler,,610,692,true,list_1,859232,n,n
56rra0pc,261,101,"<div style=""font-size: 30px;"">There was salt on the table.</div>","<img src=""Images/shed.jpg""/>",filler,,571,715,true,list_1,861272,n,n
56rra0pc,264,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,299,757,true,list_1,863080,n,n
56rra0pc,267,35,"<div style=""font-size: 30px;"">There was fish in the oven.</div>","<img src=""Images/fishoven.jpg""/>",experimental,y,620,868,true,list_1,865321,y,y
56rra0pc,270,17,"<div style=""font-size: 30px;"">There was a walnut on the tree.</div>","<img src=""Images/walnutpiece.jpg""/>",experimental,n,650,773,true,list_1,867497,y,y
56rra0pc,273,28,"<div style=""font-size: 30px;"">There was an avocado in the pantry.</div>","<img src=""Images/avocadosliced.jpg""/>",experimental,n,738,732,true,list_1,869721,y,y
56rra0pc,276,106,"<div style=""font-size: 30px;"">There was a hippo in the zoo.</div>","<img src=""Images/crane.jpg""/>",filler,,554,580,true,list_1,871609,n,n
56rra0pc,279,14,"<div style=""font-size: 30px;"">There was a zodiac in the ocean.</div>","<img src=""Images/zodiac.jpg""/>",experimental,y,521,636,false,list_1,873522,y,n
56rra0pc,282,22,"<div style=""font-size: 30px;"">There was a hose on the wall.</div>","<img src=""Images/hoselawn.jpg""/>",experimental,n,979,1437,true,list_1,876690,y,y
56rra0pc,285,8,"<div style=""font-size: 30px;"">There was a sailboat on the trailer.</div>","<img src=""Images/boatnosail.jpg""/>",experimental,y,371,627,true,list_1,878442,y,y
56rra0pc,288,91,"<div style=""font-size: 30px;"">There was football in the stadium.</div>","<img src=""Images/apartment.jpg""/>",filler,,538,708,true,list_1,880443,n,n
56rra0pc,291,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,683,596,false,list_1,882475,n,y
56rra0pc,294,105,"<div style=""font-size: 30px;"">There was a whistle in the gym.</div>","<img src=""Images/safetypin.jpg""/>",filler,,706,852,true,list_1,884788,n,n
56rra0pc,297,108,"<div style=""font-size: 30px;"">There was a cap on the head.</div>","<img src=""Images/car.jpg""/>",filler,,234,556,true,list_1,886332,n,n
56rra0pc,300,81,"<div style=""font-size: 30px;"">There was a mannequin in the shop.</div>","<img src=""Images/axe.jpg""/>",filler,,803,572,true,list_1,888459,n,n
56rra0pc,303,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,649,659,true,list_1,890523,n,n
56rra0pc,306,10,"<div style=""font-size: 30px;"">There was a mushroom in the forest.</div>","<img src=""Images/mushroom.jpg""/>",experimental,y,858,491,true,list_1,892628,y,y
56rra0pc,309,120,"<div style=""font-size: 30px;"">There was a cottage in the valley.</div>","<img src=""Images/candy.jpg""/>",filler,,539,684,true,list_1,894604,n,n
56rra0pc,312,118,"<div style=""font-size: 30px;"">There was a dart in his hand.</div>","<img src=""Images/cheesslice.jpg""/>",filler,,610,747,true,list_1,896717,n,n
56rra0pc,315,115,"<div style=""font-size: 30px;"">There was a lounge in the garden.</div>","<img src=""Images/racquetballracket.jpg""/>",filler,,1138,780,true,list_1,899390,n,n
56rra0pc,318,21,"<div style=""font-size: 30px;"">There was a lime in the produce section.</div>","<img src=""Images/limewedge.jpg""/>",experimental,n,883,443,true,list_1,901469,y,y
56rra0pc,321,114,"<div style=""font-size: 30px;"">There was a skier in the mountain.</div>","<img src=""Images/mangocut.jpg""/>",filler,,987,1109,true,list_1,904318,n,n
56rra0pc,324,4,"<div style=""font-size: 30px;"">There was an owl in the barn.</div>","<img src=""Images/owlsit.jpg""/>",experimental,y,625,556,true,list_1,906254,y,y
56rra0pc,327,86,"<div style=""font-size: 30px;"">There was a chair in the bedroom.</div>","<img src=""Images/cauliflower.jpg""/>",filler,,587,1236,true,list_1,908830,n,n
56rra0pc,330,58,"<div style=""font-size: 30px;"">There was watermelon in the bowl.</div>","<img src=""Images/watermelonwhole.jpg""/>",experimental,n,522,540,true,list_1,910646,y,y
56rra0pc,333,107,"<div style=""font-size: 30px;"">There was a mouse in the trap.</div>","<img src=""Images/wateringcan.jpg""/>",filler,,563,596,true,list_1,912559,n,n
56rra0pc,336,16,"<div style=""font-size: 30px;"">There was a shoelace in the package.</div>","<img src=""Images/shoelacetied.jpg""/>",experimental,n,331,1333,true,list_1,914976,y,y
56rra0pc,339,116,"<div style=""font-size: 30px;"">There was a seal in the cove.</div>","<img src=""Images/brush.jpg""/>",filler,,722,548,true,list_1,916999,n,n
56rra0pc,342,79,"<div style=""font-size: 30px;"">There was a pepper in the pastry.</div>","<img src=""Images/padlock.jpg""/>",filler,,572,835,true,list_1,919159,n,n
56rra0pc,345,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,1891,1236,true,list_1,923041,n,n
56rra0pc,348,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,706,868,true,list_1,925369,n,n
56rra0pc,351,43,"<div style=""font-size: 30px;"">There was bread in the toaster.</div>","<img src=""Images/breadtoast.jpg""/>",experimental,y,611,532,true,list_1,927265,y,y
56rra0pc,354,31,"<div style=""font-size: 30px;"">There was a balloon in the air.</div>","<img src=""Images/balloon.jpg""/>",experimental,y,651,540,true,list_1,929209,y,y
56rra0pc,357,48,"<div style=""font-size: 30px;"">There was ketchup on the plate.</div>","<img src=""Images/ketchupbottle.jpg""/>",experimental,n,675,555,true,list_1,931193,y,y
56rra0pc,360,61,"<div style=""font-size: 30px;"">There was a monkey on the beach.</div>","<img src=""Images/pawn.jpg""/>",filler,,595,580,true,list_1,933122,n,n
56rra0pc,363,64,"<div style=""font-size: 30px;"">There was a battery in the phone.</div>","<img src=""Images/screw.jpg""/>",filler,,682,860,true,list_1,935418,n,n
bz0ahh0y,6,31,"<div style=""font-size: 30px;"">There was a balloon in the pack.</div>","<img src=""Images/balloon.jpg""/>",experimental,n,3899,1845,true,list_4,144930,y,y
bz0ahh0y,9,110,"<div style=""font-size: 30px;"">There was a kettle in the kitchen.</div>","<img src=""Images/measuringtape.jpg""/>",filler,,2280,1803,true,list_4,149774,n,n
bz0ahh0y,12,51,"<div style=""font-size: 30px;"">There was wool in the basket.</div>","<img src=""Images/woolball.jpg""/>",experimental,y,1699,1075,true,list_4,153308,y,y
bz0ahh0y,15,56,"<div style=""font-size: 30px;"">There was soap in the dish.</div>","<img src=""Images/soapbar.jpg""/>",experimental,y,1430,1243,true,list_4,156740,y,y
bz0ahh0y,18,53,"<div style=""font-size: 30px;"">There was onion in the basket.</div>","<img src=""Images/onion.jpg""/>",experimental,y,1636,1019,true,list_4,160151,y,y
bz0ahh0y,21,19,"<div style=""font-size: 30px;"">There was a swiss knife in his pocket.</div>","<img src=""Images/swissknifeclosed.jpg""/>",experimental,y,2130,1199,true,list_4,164238,y,y
bz0ahh0y,24,81,"<div style=""font-size: 30px;"">There was a mannequin in the shop.</div>","<img src=""Images/axe.jpg""/>",filler,,1558,1244,true,list_4,167797,n,n
bz0ahh0y,27,92,"<div style=""font-size: 30px;"">There was a wrench in the toolbox.</div>","<img src=""Images/tambourine.jpg""/>",filler,,1458,1580,true,list_4,171595,n,n
bz0ahh0y,30,43,"<div style=""font-size: 30px;"">There was bread in the bakery window.</div>","<img src=""Images/breadtoast.jpg""/>",experimental,n,1252,1978,true,list_4,175582,y,y
bz0ahh0y,33,100,"<div style=""font-size: 30px;"">There was a carriage on the highway.</div>","<img src=""Images/orange.jpg""/>",filler,,1419,1128,true,list_4,178886,n,n
bz0ahh0y,36,79,"<div style=""font-size: 30px;"">There was a pepper in the pastry.</div>","<img src=""Images/padlock.jpg""/>",filler,,1326,977,true,list_4,181946,n,n
bz0ahh0y,39,60,"<div style=""font-size: 30px;"">There was a frog in the field.</div>","<img src=""Images/frogsit.jpg""/>",experimental,y,1062,972,true,list_4,184736,y,y
bz0ahh0y,42,120,"<div style=""font-size: 30px;"">There was a cottage in the valley.</div>","<img src=""Images/candy.jpg""/>",filler,,614,963,true,list_4,187070,n,n
bz0ahh0y,45,49,"<div style=""font-size: 30px;"">There was apple in the salad.</div>","<img src=""Images/applewedges.jpg""/>",experimental,y,1190,1181,true,list_4,190199,y,y
bz0ahh0y,48,66,"<div style=""font-size: 30px;"">There was a pen in her satchel.</div>","<img src=""Images/dice.jpg""/>",filler,,517,969,true,list_4,192443,n,n
bz0ahh0y,51,72,"<div style=""font-size: 30px;"">There was a pencil in the cup.</div>","<img src=""Images/hairdryer.jpg""/>",filler,,1092,1004,true,list_4,195294,n,n
bz0ahh0y,54,24,"<div style=""font-size: 30px;"">There was a scarf on the rack.</div>","<img src=""Images/scarfhanging.jpg""/>",experimental,y,885,1313,true,list_4,198250,y,y
bz0ahh0y,57,57,"<div style=""font-size: 30px;"">There was chicken in the coop.</div>","<img src=""Images/chicken.jpg""/>",experimental,y,808,959,true,list_4,200773,y,y
bz0ahh0y,60,83,"<div style=""font-size: 30px;"">There was a thumbtack on the board.</div>","<img src=""Images/mango.jpg""/>",filler,,951,1006,true,list_4,203488,n,n
bz0ahh0y,63,71,"<div style=""font-size: 30px;"">There was a skateboard on the ground.</div>","<img src=""Images/bus.jpg""/>",filler,,1190,997,true,list_4,206431,n,n
bz0ahh0y,66,103,"<div style=""font-size: 30px;"">There was a flower in the vase.</div>","<img src=""Images/squeegee.jpg""/>",filler,,1037,960,true,list_4,209185,n,n
bz0ahh0y,69,7,"<div style=""font-size: 30px;"">There was a lamp on the table.</div>","<img src=""Images/lampfloor.jpg""/>",experimental,n,596,1323,true,list_4,211863,y,y
bz0ahh0y,72,50,"<div style=""font-size: 30px;"">There was pineapple on the plant.</div>","<img src=""Images/pineapple.jpg""/>",experimental,y,629,1089,true,list_4,214339,y,y
bz0ahh0y,75,41,"<div style=""font-size: 30px;"">There was tape on the shelf.</div>","<img src=""Images/tape.jpg""/>",experimental,n,707,1448,true,list_4,217251,y,y
bz0ahh0y,78,108,"<div style=""font-size: 30px;"">There was a cap on the head.</div>","<img src=""Images/car.jpg""/>",filler,,640,1027,true,list_4,219676,n,n
bz0ahh0y,81,62,"<div style=""font-size: 30px;"">There was a tiger in the steppe.</div>","<img src=""Images/elephant.jpg""/>",filler,,651,964,true,list_4,222048,n,n
bz0ahh0y,84,91,"<div style=""font-size: 30px;"">There was football in the stadium.</div>","<img src=""Images/apartment.jpg""/>",filler,,654,1180,true,list_4,224639,n,n
bz0ahh0y,87,32,"<div style=""font-size: 30px;"">There was a match in the box.</div>","<img src=""Images/matchburned.jpg""/>",experimental,n,572,1027,true,list_4,226995,y,y
bz0ahh0y,90,13,"<div style=""font-size: 30px;"">There was a staple in the article.</div>","<img src=""Images/staplemachine.jpg""/>",experimental,n,730,1013,true,list_4,229497,y,y
bz0ahh0y,93,25,"<div style=""font-size: 30px;"">There was a pumpkin on the cart.</div>","<img src=""Images/pumpkin.jpg""/>",experimental,y,581,1181,true,list_4,232015,y,y
bz0ahh0y,96,74,"<div style=""font-size: 30px;"">There was a calculator on the desk.</div>","<img src=""Images/comb.jpg""/>",filler,,489,870,true,list_4,234130,n,n
bz0ahh0y,99,29,"<div style=""font-size: 30px;"">There was paint in the store.</div>","<img src=""Images/paintcan.jpg""/>",experimental,y,671,1019,true,list_4,236577,y,y
bz0ahh0y,102,73,"<div style=""font-size: 30px;"">There was a polar bear in the snow.</div>","<img src=""Images/truck.jpg""/>",filler,,629,985,true,list_4,238950,n,n
bz0ahh0y,105,4,"<div style=""font-size: 30px;"">There was an owl in the sky.</div>","<img src=""Images/owlsit.jpg""/>",experimental,n,865,1074,true,list_4,241646,y,y
bz0ahh0y,108,87,"<div style=""font-size: 30px;"">There was a blueberry in the cereal.</div>","<img src=""Images/cushion.jpg""/>",filler,,837,877,true,list_4,244118,n,n
bz0ahh0y,111,42,"<div style=""font-size: 30px;"">There was cucumber in the fridge.</div>","<img src=""Images/cucumber.jpg""/>",experimental,n,976,1133,true,list_4,246984,y,y
bz0ahh0y,114,102,"<div style=""font-size: 30px;"">There was a cork in the bottle.</div>","<img src=""Images/clock.jpg""/>",filler,,642,921,true,list_4,249304,n,n
bz0ahh0y,117,17,"<div style=""font-size: 30px;"">There was a walnut on the tree.</div>","<img src=""Images/walnut.jpg""/>",experimental,y,915,1034,true,list_4,252011,y,y
bz0ahh0y,120,88,"<div style=""font-size: 30px;"">There was a pot on the stove.</div>","<img src=""Images/rose.jpg""/>",filler,,458,885,true,list_4,254109,n,n
bz0ahh0y,123,28,"<div style=""font-size: 30px;"">There was an avocado in the pantry.</div>","<img src=""Images/avocado.jpg""/>",experimental,y,648,1122,true,list_4,256637,y,y
bz0ahh0y,126,101,"<div style=""font-size: 30px;"">There was salt on the table.</div>","<img src=""Images/shed.jpg""/>",filler,,496,1012,true,list_4,258902,n,n
bz0ahh0y,129,113,"<div style=""font-size: 30px;"">There was a head on the neck.</div>","<img src=""Images/pinecone.jpg""/>",filler,,742,953,true,list_4,261354,n,n
bz0ahh0y,132,106,"<div style=""font-size: 30px;"">There was a hippo in the zoo.</div>","<img src=""Images/crane.jpg""/>",filler,,594,977,true,list_4,263682,n,n
bz0ahh0y,135,36,"<div style=""font-size: 30px;"">There was an airplane in the hangar.</div>","<img src=""Images/airplanesky.jpg""/>",experimental,n,714,960,true,list_4,266113,y,y
bz0ahh0y,138,52,"<div style=""font-size: 30px;"">There was a map in the glove compartment.</div>","<img src=""Images/mapfolded.jpg""/>",experimental,y,793,1141,true,list_4,268804,y,y
bz0ahh0y,141,59,"<div style=""font-size: 30px;"">There was an egg in the refrigerator.</div>","<img src=""Images/egg.jpg""/>",experimental,y,524,1001,true,list_4,271086,y,y
bz0ahh0y,144,5,"<div style=""font-size: 30px;"">There was tomato on the pizza.</div>","<img src=""Images/tomato.jpg""/>",experimental,n,573,1163,true,list_4,273580,y,y
bz0ahh0y,147,89,"<div style=""font-size: 30px;"">There was a snake in the grass.</div>","<img src=""Images/plunger.jpg""/>",filler,,544,939,true,list_4,275819,n,n
bz0ahh0y,150,26,"<div style=""font-size: 30px;"">There was a garbage bag in the cupboard.</div>","<img src=""Images/garbagebagempty.jpg""/>",experimental,y,1098,1043,true,list_4,278717,y,y
bz0ahh0y,153,68,"<div style=""font-size: 30px;"">There was a tent in the shadow.</div>","<img src=""Images/peanut.jpg""/>",filler,,662,1046,true,list_4,281182,n,n
bz0ahh0y,156,11,"<div style=""font-size: 30px;"">There was ice in the gutter.</div>","<img src=""Images/ice.jpg""/>",experimental,n,622,1134,true,list_4,283694,y,y
bz0ahh0y,159,22,"<div style=""font-size: 30px;"">There was a hose on the wall.</div>","<img src=""Images/hosewall.jpg""/>",experimental,y,545,1011,true,list_4,286007,y,y
bz0ahh0y,162,111,"<div style=""font-size: 30px;"">There was a blanket in the armchair.</div>","<img src=""Images/pan.jpg""/>",filler,,543,854,true,list_4,288162,n,n
bz0ahh0y,165,16,"<div style=""font-size: 30px;"">There was a shoelace in the package.</div>","<img src=""Images/shoelace.jpg""/>",experimental,y,656,1198,true,list_4,290772,y,y
bz0ahh0y,168,63,"<div style=""font-size: 30px;"">There was a tree on the trail.</div>","<img src=""Images/mussel.jpg""/>",filler,,520,1156,true,list_4,293206,n,n
bz0ahh0y,171,119,"<div style=""font-size: 30px;"">There was a guitar on the stage.</div>","<img src=""Images/candle.jpg""/>",filler,,595,876,true,list_4,295434,n,n
bz0ahh0y,174,58,"<div style=""font-size: 30px;"">There was watermelon in the garden.</div>","<img src=""Images/watermelonwhole.jpg""/>",experimental,y,622,1065,true,list_4,297882,y,y
bz0ahh0y,177,94,"<div style=""font-size: 30px;"">There was chimney on the roof.</div>","<img src=""Images/fountain.jpg""/>",filler,,556,1130,true,list_4,300325,n,n
bz0ahh0y,180,21,"<div style=""font-size: 30px;"">There was a lime in the produce section.</div>","<img src=""Images/lime.jpg""/>",experimental,y,701,921,true,list_4,302706,y,y
bz0ahh0y,183,90,"<div style=""font-size: 30px;"">There was raddish in the dish.</div>","<img src=""Images/qtip.jpg""/>",filler,,658,1026,true,list_4,305146,n,n
bz0ahh0y,186,40,"<div style=""font-size: 30px;"">There was a goose in the field.</div>","<img src=""Images/goose.jpg""/>",experimental,n,657,1258,true,list_4,307817,y,y
bz0ahh0y,189,48,"<div style=""font-size: 30px;"">There was ketchup on the plate.</div>","<img src=""Images/ketchup.jpg""/>",experimental,y,480,1218,true,list_4,310272,y,y
bz0ahh0y,192,112,"<div style=""font-size: 30px;"">There was a mayonnaise in the sandwich.</div>","<img src=""Images/tweezers.jpg""/>",filler,,707,933,true,list_4,312671,n,n
bz0ahh0y,195,99,"<div style=""font-size: 30px;"">There was a plug by the door.</div>","<img src=""Images/bat.jpg""/>",filler,,751,1025,true,list_4,315205,n,n
bz0ahh0y,198,95,"<div style=""font-size: 30px;"">There was a mug on the coaster.</div>","<img src=""Images/grater.jpg""/>",filler,,544,970,true,list_4,317476,n,n
bz0ahh0y,201,76,"<div style=""font-size: 30px;"">There was a kayak in the river.</div>","<img src=""Images/lamppost.jpg""/>",filler,,688,862,true,list_4,319783,n,n
bz0ahh0y,204,30,"<div style=""font-size: 30px;"">There was a tissue in the box.</div>","<img src=""Images/tissue.jpg""/>",experimental,y,507,1001,true,list_4,322048,y,y
bz0ahh0y,207,93,"<div style=""font-size: 30px;"">There was a goat in the distance.</div>","<img src=""Images/dandelion.jpg""/>",filler,,525,871,true,list_4,324201,n,n
bz0ahh0y,210,47,"<div style=""font-size: 30px;"">There was a horse in the arena.</div>","<img src=""Images/horserunning.jpg""/>",experimental,y,653,1053,true,list_4,326664,y,y
bz0ahh0y,213,82,"<div style=""font-size: 30px;"">There was an ornament on the skirt.</div>","<img src=""Images/eraser.jpg""/>",filler,,484,1079,true,list_4,328983,n,n
bz0ahh0y,216,80,"<div style=""font-size: 30px;"">There was a hammer in the basement.</div>","<img src=""Images/cow.jpg""/>",filler,,717,934,true,list_4,331390,n,n
bz0ahh0y,219,70,"<div style=""font-size: 30px;"">There was a yard by the kindergarten.</div>","<img src=""Images/penguin.jpg""/>",filler,,646,957,true,list_4,333749,n,n
bz0ahh0y,222,39,"<div style=""font-size: 30px;"">There was a banana on the counter.</div>","<img src=""Images/bananacut.jpg""/>",experimental,n,534,1406,true,list_4,336446,y,y
bz0ahh0y,225,115,"<div style=""font-size: 30px;"">There was a lounge in the garden.</div>","<img src=""Images/racquetballracket.jpg""/>",filler,,831,1021,true,list_4,339056,n,n
